| '''Cipher''' || '''Implementation''' || '''Compiler''' || '''Version''' || '''Checksum Cyc.''' || '''Benchmark Cyc. (1536 b)''' || '''Text Size''' || '''Data Size''' || '''BSS Size''' || '''Stack Size''' || '''Result''' 
|[wiki:ciphers_mcssha4 mcssha4] || [wiki:platformsimplementations_fritzbox-7170_mcssha4_ref ref] || [wiki:compilernames mips-uclib-gcc -O1] || 4.2.1 || 2844722 || 237798 || 5296 (38341) || 24 (964) || 32 (964) || 544(600) || Checksum OK
|[wiki:ciphers_mcssha4 mcssha4] || [wiki:platformsimplementations_fritzbox-7170_mcssha4_ref ref] || [wiki:compilernames mips-uclib-gcc -O2] || 4.2.1 || 2461691 || 200711 || 5072 (36517) || 24 (964) || 32 (964) || 544(600) || Checksum OK
|[wiki:ciphers_mcssha4 mcssha4] || [wiki:platformsimplementations_fritzbox-7170_mcssha4_ref ref] || [wiki:compilernames mips-uclib-gcc -O3] || 4.2.1 || 2490788 || 201215 || 4949 (36450) || 24 (964) || 32 (964) || 536(592) || Checksum OK
|[wiki:ciphers_mcssha4 mcssha4] || [wiki:platformsimplementations_fritzbox-7170_mcssha4_ref ref] || [wiki:compilernames mips-uclib-gcc -Os] || 4.2.1 || 2652465 || 223249 || 4824 (35974) || 20 (960) || 32 (960) || 520(576) || Checksum OK
|[wiki:ciphers_mcssha5 mcssha5] || [wiki:platformsimplementations_fritzbox-7170_mcssha5_ref ref] || [wiki:compilernames mips-uclib-gcc -O0] || 4.2.1 || 10991644 || 618060 || 13055 (55205) || 276 (1220) || 32 (1220) || 648(696) || Checksum OK
|[wiki:ciphers_mcssha5 mcssha5] || [wiki:platformsimplementations_fritzbox-7170_mcssha5_ref ref] || [wiki:compilernames mips-uclib-gcc -O1] || 4.2.1 || 3731081 || 245244 || 6287 (39332) || 20 (960) || 32 (960) || 544(600) || Checksum OK
|[wiki:ciphers_mcssha5 mcssha5] || [wiki:platformsimplementations_fritzbox-7170_mcssha5_ref ref] || [wiki:compilernames mips-uclib-gcc -O2] || 4.2.1 || 3215378 || 207031 || 6015 (37460) || 20 (960) || 32 (960) || 544(600) || Checksum OK
|[wiki:ciphers_mcssha5 mcssha5] || [wiki:platformsimplementations_fritzbox-7170_mcssha5_ref ref] || [wiki:compilernames mips-uclib-gcc -O3] || 4.2.1 || 3249059 || 206833 || 5908 (37409) || 20 (960) || 32 (960) || 536(592) || Checksum OK
|[wiki:ciphers_mcssha5 mcssha5] || [wiki:platformsimplementations_fritzbox-7170_mcssha5_ref ref] || [wiki:compilernames mips-uclib-gcc -Os] || 4.2.1 || 3415439 || 229914 || 5655 (36805) || 16 (956) || 32 (956) || 528(584) || Checksum OK
|[wiki:ciphers_mcssha6 mcssha6] || [wiki:platformsimplementations_fritzbox-7170_mcssha6_ref ref] || [wiki:compilernames mips-uclib-gcc -O0] || 4.2.1 || 9833554 || 610931 || 13614 (55764) || 284 (1228) || 32 (1228) || 624(672) || Checksum OK
|[wiki:ciphers_mcssha6 mcssha6] || [wiki:platformsimplementations_fritzbox-7170_mcssha6_ref ref] || [wiki:compilernames mips-uclib-gcc -O1] || 4.2.1 || 3193065 || 242515 || 7574 (40619) || 28 (968) || 32 (968) || 496(552) || Checksum OK
|[wiki:ciphers_mcssha6 mcssha6] || [wiki:platformsimplementations_fritzbox-7170_mcssha6_ref ref] || [wiki:compilernames mips-uclib-gcc -O2] || 4.2.1 || 2768124 || 205084 || 6726 (38171) || 28 (968) || 32 (968) || 512(568) || Checksum OK
|[wiki:ciphers_mcssha6 mcssha6] || [wiki:platformsimplementations_fritzbox-7170_mcssha6_ref ref] || [wiki:compilernames mips-uclib-gcc -O3] || 4.2.1 || 2780102 || 205322 || 6686 (38187) || 28 (968) || 32 (968) || 504(560) || Checksum OK
|[wiki:ciphers_mcssha6 mcssha6] || [wiki:platformsimplementations_fritzbox-7170_mcssha6_ref ref] || [wiki:compilernames mips-uclib-gcc -Os] || 4.2.1 || 2991691 || 227874 || 6198 (37348) || 24 (964) || 32 (964) || 496(552) || Checksum OK
|[wiki:ciphers_md6d224 md6d224] || [wiki:platformsimplementations_fritzbox-7170_md6d224_ref ref] || [wiki:compilernames mips-uclib-gcc -O0] || 4.2.1 || 49485623 || 1175739 || 19801 (61951) || 136 (1080) || -4 (1080) || 7144(7192) || Checksum OK
|[wiki:ciphers_md6d224 md6d224] || [wiki:platformsimplementations_fritzbox-7170_md6d224_ref ref] || [wiki:compilernames mips-uclib-gcc -O1] || 4.2.1 || 26991151 || 597747 || 11531 (44576) || 120 (1060) || -4 (1060) || 7136(7192) || Checksum OK
|[wiki:ciphers_md6d224 md6d224] || [wiki:platformsimplementations_fritzbox-7170_md6d224_ref ref] || [wiki:compilernames mips-uclib-gcc -O2] || 4.2.1 || 25511616 || 576547 || 11755 (43200) || 120 (1060) || -4 (1060) || 7136(7192) || Checksum OK
|[wiki:ciphers_md6d224 md6d224] || [wiki:platformsimplementations_fritzbox-7170_md6d224_ref ref] || [wiki:compilernames mips-uclib-gcc -O3] || 4.2.1 || 27558741 || 608400 || 16389 (47890) || 120 (1060) || -4 (1060) || 7136(7192) || Checksum OK
|[wiki:ciphers_md6d224 md6d224] || [wiki:platformsimplementations_fritzbox-7170_md6d224_ref ref] || [wiki:compilernames mips-uclib-gcc -Os] || 4.2.1 || 25696282 || 581874 || 10981 (42131) || 120 (1060) || -4 (1060) || 7136(7192) || Checksum OK
|[wiki:ciphers_md6d256 md6d256] || [wiki:platformsimplementations_fritzbox-7170_md6d256_ref ref] || [wiki:compilernames mips-uclib-gcc -O0] || 4.2.1 || 52251786 || 1275498 || 19801 (61951) || 136 (1080) || 0 (1080) || 7144(7192) || Checksum OK
|[wiki:ciphers_md6d256 md6d256] || [wiki:platformsimplementations_fritzbox-7170_md6d256_ref ref] || [wiki:compilernames mips-uclib-gcc -O1] || 4.2.1 || 27170251 || 632900 || 9900 (42945) || 116 (1056) || 0 (1056) || 7136(7192) || Checksum OK
|[wiki:ciphers_md6d256 md6d256] || [wiki:platformsimplementations_fritzbox-7170_md6d256_ref ref] || [wiki:compilernames mips-uclib-gcc -O2] || 4.2.1 || 25649377 || 609050 || 10140 (41585) || 116 (1056) || 0 (1056) || 7136(7192) || Checksum OK
|[wiki:ciphers_md6d256 md6d256] || [wiki:platformsimplementations_fritzbox-7170_md6d256_ref ref] || [wiki:compilernames mips-uclib-gcc -O3] || 4.2.1 || 27503025 || 643208 || 14774 (46275) || 116 (1056) || 0 (1056) || 7136(7192) || Checksum OK
|[wiki:ciphers_md6d256 md6d256] || [wiki:platformsimplementations_fritzbox-7170_md6d256_ref ref] || [wiki:compilernames mips-uclib-gcc -Os] || 4.2.1 || 25639784 || 616324 || 9350 (40500) || 116 (1056) || 0 (1056) || 7136(7192) || Checksum OK
|[wiki:ciphers_md6d384 md6d384] || [wiki:platformsimplementations_fritzbox-7170_md6d384_ref ref] || [wiki:compilernames mips-uclib-gcc -O0] || 4.2.1 || 62917519 || 1595062 || 19801 (61951) || 136 (1080) || 16 (1080) || 7144(7192) || Checksum OK
|[wiki:ciphers_md6d384 md6d384] || [wiki:platformsimplementations_fritzbox-7170_md6d384_ref ref] || [wiki:compilernames mips-uclib-gcc -O1] || 4.2.1 || 32957189 || 794258 || 11531 (44576) || 120 (1060) || 16 (1060) || 7136(7192) || Checksum OK
|[wiki:ciphers_md6d384 md6d384] || [wiki:platformsimplementations_fritzbox-7170_md6d384_ref ref] || [wiki:compilernames mips-uclib-gcc -O2] || 4.2.1 || 30869810 || 763213 || 11755 (43200) || 120 (1060) || 16 (1060) || 7136(7192) || Checksum OK
|[wiki:ciphers_md6d384 md6d384] || [wiki:platformsimplementations_fritzbox-7170_md6d384_ref ref] || [wiki:compilernames mips-uclib-gcc -O3] || 4.2.1 || 33353774 || 780968 || 16389 (47890) || 120 (1060) || 16 (1060) || 7136(7192) || Checksum OK
|[wiki:ciphers_md6d384 md6d384] || [wiki:platformsimplementations_fritzbox-7170_md6d384_ref ref] || [wiki:compilernames mips-uclib-gcc -Os] || 4.2.1 || 31023047 || 772767 || 10981 (42131) || 120 (1060) || 16 (1060) || 7136(7192) || Checksum OK
|[wiki:ciphers_md6d512 md6d512] || [wiki:platformsimplementations_fritzbox-7170_md6d512_ref ref] || [wiki:compilernames mips-uclib-gcc -O0] || 4.2.1 || 73593972 || 1908040 || 19801 (61951) || 136 (1080) || 32 (1080) || 7144(7192) || Checksum OK
|[wiki:ciphers_md6d512 md6d512] || [wiki:platformsimplementations_fritzbox-7170_md6d512_ref ref] || [wiki:compilernames mips-uclib-gcc -O1] || 4.2.1 || 36531549 || 907811 || 9900 (42945) || 116 (1056) || 32 (1056) || 7136(7192) || Checksum OK
|[wiki:ciphers_md6d512 md6d512] || [wiki:platformsimplementations_fritzbox-7170_md6d512_ref ref] || [wiki:compilernames mips-uclib-gcc -O2] || 4.2.1 || 33942247 || 870485 || 10140 (41585) || 116 (1056) || 32 (1056) || 7136(7192) || Checksum OK
|[wiki:ciphers_md6d512 md6d512] || [wiki:platformsimplementations_fritzbox-7170_md6d512_ref ref] || [wiki:compilernames mips-uclib-gcc -O3] || 4.2.1 || 36973688 || 943625 || 14774 (46275) || 116 (1056) || 32 (1056) || 7136(7192) || Checksum OK
|[wiki:ciphers_md6d512 md6d512] || [wiki:platformsimplementations_fritzbox-7170_md6d512_ref ref] || [wiki:compilernames mips-uclib-gcc -Os] || 4.2.1 || 33994558 || 881801 || 9350 (40500) || 116 (1056) || 32 (1056) || 7136(7192) || Checksum OK
|[wiki:ciphers_nasha256 nasha256] || [wiki:platformsimplementations_fritzbox-7170_nasha256_opt opt] || [wiki:compilernames mips-uclib-gcc -O0] || 4.2.1 || 4294617 || 251922 || 19372 (61522) || 120 (1064) || 0 (1064) || 896(944) || Checksum OK
|[wiki:ciphers_nasha256 nasha256] || [wiki:platformsimplementations_fritzbox-7170_nasha256_opt opt] || [wiki:compilernames mips-uclib-gcc -O1] || 4.2.1 || 1424176 || 131427 || 14084 (47129) || 120 (1060) || 0 (1060) || 816(872) || Checksum OK
|[wiki:ciphers_nasha256 nasha256] || [wiki:platformsimplementations_fritzbox-7170_nasha256_opt opt] || [wiki:compilernames mips-uclib-gcc -O2] || 4.2.1 || 1280361 || 120853 || 13284 (44729) || 120 (1060) || 0 (1060) || 832(888) || Checksum OK
|[wiki:ciphers_nasha256 nasha256] || [wiki:platformsimplementations_fritzbox-7170_nasha256_opt opt] || [wiki:compilernames mips-uclib-gcc -O3] || 4.2.1 || 1351752 || 126842 || 15433 (46934) || 120 (1060) || 0 (1060) || 1056(1112) || Checksum OK
|[wiki:ciphers_nasha256 nasha256] || [wiki:platformsimplementations_fritzbox-7170_nasha256_opt opt] || [wiki:compilernames mips-uclib-gcc -Os] || 4.2.1 || 1400167 || 122735 || 12756 (43906) || 120 (1060) || 0 (1060) || 840(896) || Checksum OK
|[wiki:ciphers_nasha256 nasha256] || [wiki:platformsimplementations_fritzbox-7170_nasha256_opt_v4 opt_v4] || [wiki:compilernames mips-uclib-gcc -O0] || 4.2.1 || 22135159 || 1607649 || 79482 (121632) || 140 (1084) || 131076 (1084) || 1648(1696) || Checksum OK
|[wiki:ciphers_nasha256 nasha256] || [wiki:platformsimplementations_fritzbox-7170_nasha256_opt_v4 opt_v4] || [wiki:compilernames mips-uclib-gcc -O1] || 4.2.1 || 3938006 || 167573 || 51922 (84967) || 140 (1080) || 131076 (1080) || 984(1040) || Checksum OK
|[wiki:ciphers_nasha256 nasha256] || [wiki:platformsimplementations_fritzbox-7170_nasha256_opt_v4 opt_v4] || [wiki:compilernames mips-uclib-gcc -O2] || 4.2.1 || 2695408 || 146095 || 47458 (78903) || 140 (1080) || 131076 (1080) || 984(1040) || Checksum OK
|[wiki:ciphers_nasha256 nasha256] || [wiki:platformsimplementations_fritzbox-7170_nasha256_opt_v4 opt_v4] || [wiki:compilernames mips-uclib-gcc -O3] || 4.2.1 || 2966410 || 146360 || 47671 (79172) || 140 (1080) || 131076 (1080) || 1080(1136) || Checksum OK
|[wiki:ciphers_nasha256 nasha256] || [wiki:platformsimplementations_fritzbox-7170_nasha256_opt_v4 opt_v4] || [wiki:compilernames mips-uclib-gcc -Os] || 4.2.1 || 3046321 || 146691 || 46882 (78032) || 140 (1080) || 131076 (1080) || 1008(1064) || Checksum OK
|[wiki:ciphers_nasha512 nasha512] || [wiki:platformsimplementations_fritzbox-7170_nasha512_opt opt] || [wiki:compilernames mips-uclib-gcc -O0] || 4.2.1 || 5131646 || 264417 || 19372 (61522) || 120 (1064) || 32 (1064) || 1152(1200) || Checksum OK
|[wiki:ciphers_nasha512 nasha512] || [wiki:platformsimplementations_fritzbox-7170_nasha512_opt opt] || [wiki:compilernames mips-uclib-gcc -O1] || 4.2.1 || 1740070 || 141219 || 14084 (47129) || 120 (1060) || 32 (1060) || 1144(1200) || Checksum OK
|[wiki:ciphers_nasha512 nasha512] || [wiki:platformsimplementations_fritzbox-7170_nasha512_opt opt] || [wiki:compilernames mips-uclib-gcc -O2] || 4.2.1 || 1559525 || 128406 || 13284 (44729) || 120 (1060) || 32 (1060) || 1160(1216) || Checksum OK
|[wiki:ciphers_nasha512 nasha512] || [wiki:platformsimplementations_fritzbox-7170_nasha512_opt opt] || [wiki:compilernames mips-uclib-gcc -O3] || 4.2.1 || 1671660 || 133123 || 15433 (46934) || 120 (1060) || 32 (1060) || 1400(1456) || Checksum OK
|[wiki:ciphers_nasha512 nasha512] || [wiki:platformsimplementations_fritzbox-7170_nasha512_opt opt] || [wiki:compilernames mips-uclib-gcc -Os] || 4.2.1 || 1737936 || 131612 || 12756 (43906) || 120 (1060) || 32 (1060) || 1168(1224) || Checksum OK
|[wiki:ciphers_nasha512 nasha512] || [wiki:platformsimplementations_fritzbox-7170_nasha512_opt_v4 opt_v4] || [wiki:compilernames mips-uclib-gcc -O0] || 4.2.1 || 26537630 || 1661550 || 79482 (121632) || 140 (1084) || 131108 (1084) || 2736(2784) || Checksum OK
|[wiki:ciphers_nasha512 nasha512] || [wiki:platformsimplementations_fritzbox-7170_nasha512_opt_v4 opt_v4] || [wiki:compilernames mips-uclib-gcc -O1] || 4.2.1 || 15706166 || 1094901 || 51922 (84967) || 140 (1080) || 131108 (1080) || 1696(1752) || Checksum OK
|[wiki:ciphers_nasha512 nasha512] || [wiki:platformsimplementations_fritzbox-7170_nasha512_opt_v4 opt_v4] || [wiki:compilernames mips-uclib-gcc -O2] || 4.2.1 || 14602851 || 1018196 || 47458 (78903) || 140 (1080) || 131108 (1080) || 2840(2896) || Checksum OK
|[wiki:ciphers_nasha512 nasha512] || [wiki:platformsimplementations_fritzbox-7170_nasha512_opt_v4 opt_v4] || [wiki:compilernames mips-uclib-gcc -O3] || 4.2.1 || 14651360 || 1019177 || 47671 (79172) || 140 (1080) || 131108 (1080) || 2936(2992) || Checksum OK
|[wiki:ciphers_nasha512 nasha512] || [wiki:platformsimplementations_fritzbox-7170_nasha512_opt_v4 opt_v4] || [wiki:compilernames mips-uclib-gcc -Os] || 4.2.1 || 14832063 || 1021747 || 46882 (78032) || 140 (1080) || 131108 (1080) || 2840(2896) || Checksum OK
|[wiki:ciphers_sarmal256 sarmal256] || [wiki:platformsimplementations_fritzbox-7170_sarmal256_opt64 opt64] || [wiki:compilernames mips-uclib-gcc -O0] || 4.2.1 || 26661041 || 1983141 || 116796 (158946) || 16744 (17688) || 128 (17688) || 760(808) || Checksum OK
|[wiki:ciphers_sarmal256 sarmal256] || [wiki:platformsimplementations_fritzbox-7170_sarmal256_opt64 opt64] || [wiki:compilernames mips-uclib-gcc -O1] || 4.2.1 || 14508777 || 1151346 || 62388 (95433) || 16740 (17680) || 128 (17680) || 1704(1760) || Checksum OK
|[wiki:ciphers_sarmal256 sarmal256] || [wiki:platformsimplementations_fritzbox-7170_sarmal256_opt64 opt64] || [wiki:compilernames mips-uclib-gcc -O2] || 4.2.1 || 20361858 || 1617944 || 76548 (107993) || 16740 (17680) || 128 (17680) || 7136(7192) || Checksum OK
|[wiki:ciphers_sarmal256 sarmal256] || [wiki:platformsimplementations_fritzbox-7170_sarmal256_opt64 opt64] || [wiki:compilernames mips-uclib-gcc -O3] || 4.2.1 || 20262735 || 1616977 || 76284 (107785) || 16740 (17680) || 128 (17680) || 7136(7192) || Checksum OK
|[wiki:ciphers_sarmal256 sarmal256] || [wiki:platformsimplementations_fritzbox-7170_sarmal256_opt64 opt64] || [wiki:compilernames mips-uclib-gcc -Os] || 4.2.1 || 20309865 || 1617229 || 75956 (107106) || 16740 (17680) || 128 (17680) || 7136(7192) || Checksum OK
|[wiki:ciphers_sarmal512 sarmal512] || [wiki:platformsimplementations_fritzbox-7170_sarmal512_opt64 opt64] || [wiki:compilernames mips-uclib-gcc -O0] || 4.2.1 || 32487304 || 2471867 || 116796 (158946) || 16744 (17688) || 160 (17688) || 760(808) || Checksum OK
|[wiki:ciphers_sarmal512 sarmal512] || [wiki:platformsimplementations_fritzbox-7170_sarmal512_opt64 opt64] || [wiki:compilernames mips-uclib-gcc -O1] || 4.2.1 || 18028931 || 1428575 || 62388 (95433) || 16740 (17680) || 160 (17680) || 1704(1760) || Checksum OK
|[wiki:ciphers_sarmal512 sarmal512] || [wiki:platformsimplementations_fritzbox-7170_sarmal512_opt64 opt64] || [wiki:compilernames mips-uclib-gcc -O2] || 4.2.1 || 25722517 || 2067609 || 76548 (107993) || 16740 (17680) || 160 (17680) || 5112(5168) || Checksum OK
|[wiki:ciphers_sarmal512 sarmal512] || [wiki:platformsimplementations_fritzbox-7170_sarmal512_opt64 opt64] || [wiki:compilernames mips-uclib-gcc -O3] || 4.2.1 || 25835672 || 2060547 || 76284 (107785) || 16740 (17680) || 160 (17680) || 5112(5168) || Checksum OK
|[wiki:ciphers_sarmal512 sarmal512] || [wiki:platformsimplementations_fritzbox-7170_sarmal512_opt64 opt64] || [wiki:compilernames mips-uclib-gcc -Os] || 4.2.1 || 25657684 || 2060826 || 75956 (107106) || 16740 (17680) || 160 (17680) || 5032(5088) || Checksum OK
|[wiki:ciphers_shabal256 shabal256] || [wiki:platformsimplementations_fritzbox-7170_shabal256_armcryptolib armcryptolib] || [wiki:compilernames mips-uclib-gcc -O0] || 4.2.1 ||  ||  || 4736 (46886) || 92 (1036) || 0 (1036) || unk(unk) || error
|[wiki:ciphers_shabal256 shabal256] || [wiki:platformsimplementations_fritzbox-7170_shabal256_armcryptolib armcryptolib] || [wiki:compilernames mips-uclib-gcc -O1] || 4.2.1 || 4167059 || 207601 || 2792 (35837) || 92 (1032) || 0 (1032) || 312(368) || Checksum OK
|[wiki:ciphers_shabal256 shabal256] || [wiki:platformsimplementations_fritzbox-7170_shabal256_armcryptolib armcryptolib] || [wiki:compilernames mips-uclib-gcc -O2] || 4.2.1 || 3351694 || 169388 || 2456 (33901) || 92 (1032) || 0 (1032) || 344(400) || Checksum OK
|[wiki:ciphers_shabal256 shabal256] || [wiki:platformsimplementations_fritzbox-7170_shabal256_armcryptolib armcryptolib] || [wiki:compilernames mips-uclib-gcc -O3] || 4.2.1 || 3310526 || 168474 || 4015 (35516) || 92 (1032) || 0 (1032) || 416(472) || Checksum OK
|[wiki:ciphers_shabal256 shabal256] || [wiki:platformsimplementations_fritzbox-7170_shabal256_armcryptolib armcryptolib] || [wiki:compilernames mips-uclib-gcc -Os] || 4.2.1 || 3544985 || 176861 || 2408 (33558) || 92 (1032) || 0 (1032) || 336(392) || Checksum OK
|[wiki:ciphers_shabal256 shabal256] || [wiki:platformsimplementations_fritzbox-7170_shabal256_sphlib sphlib] || [wiki:compilernames mips-uclib-gcc -O0] || 4.2.1 || 13210754 || 201321 || 36908 (79058) || 84 (1028) || 0 (1028) || 752(800) || Checksum OK
|[wiki:ciphers_shabal256 shabal256] || [wiki:platformsimplementations_fritzbox-7170_shabal256_sphlib sphlib] || [wiki:compilernames mips-uclib-gcc -O1] || 4.2.1 || 5483115 || 143246 || 24700 (57745) || 80 (1020) || 0 (1020) || 1048(1104) || Checksum OK
|[wiki:ciphers_shabal256 shabal256] || [wiki:platformsimplementations_fritzbox-7170_shabal256_sphlib sphlib] || [wiki:compilernames mips-uclib-gcc -O2] || 4.2.1 || 3788281 || 124616 || 20332 (51777) || 80 (1020) || 0 (1020) || 1056(1112) || Checksum OK
|[wiki:ciphers_shabal256 shabal256] || [wiki:platformsimplementations_fritzbox-7170_shabal256_sphlib sphlib] || [wiki:compilernames mips-uclib-gcc -O3] || 4.2.1 || 3878845 || 123808 || 20486 (51987) || 80 (1020) || 0 (1020) || 1056(1112) || Checksum OK
|[wiki:ciphers_shabal256 shabal256] || [wiki:platformsimplementations_fritzbox-7170_shabal256_sphlib sphlib] || [wiki:compilernames mips-uclib-gcc -Os] || 4.2.1 || 3828256 || 123437 || 20740 (51890) || 80 (1020) || 0 (1020) || 1080(1136) || Checksum OK
|[wiki:ciphers_shabal512 shabal512] || [wiki:platformsimplementations_fritzbox-7170_shabal512_armcryptolib armcryptolib] || [wiki:compilernames mips-uclib-gcc -O0] || 4.2.1 || 20627441 || 611011 || 4736 (46886) || 92 (1036) || 32 (1036) || 432(480) || Checksum OK
|[wiki:ciphers_shabal512 shabal512] || [wiki:platformsimplementations_fritzbox-7170_shabal512_armcryptolib armcryptolib] || [wiki:compilernames mips-uclib-gcc -O1] || 4.2.1 || 4169444 || 207813 || 2792 (35837) || 92 (1032) || 32 (1032) || 312(368) || Checksum OK
|[wiki:ciphers_shabal512 shabal512] || [wiki:platformsimplementations_fritzbox-7170_shabal512_armcryptolib armcryptolib] || [wiki:compilernames mips-uclib-gcc -O2] || 4.2.1 || 3360955 || 169759 || 2456 (33901) || 92 (1032) || 32 (1032) || 344(400) || Checksum OK
|[wiki:ciphers_shabal512 shabal512] || [wiki:platformsimplementations_fritzbox-7170_shabal512_armcryptolib armcryptolib] || [wiki:compilernames mips-uclib-gcc -O3] || 4.2.1 || 3316554 || 168328 || 4015 (35516) || 92 (1032) || 32 (1032) || 416(472) || Checksum OK
|[wiki:ciphers_shabal512 shabal512] || [wiki:platformsimplementations_fritzbox-7170_shabal512_armcryptolib armcryptolib] || [wiki:compilernames mips-uclib-gcc -Os] || 4.2.1 || 3556101 || 177007 || 2408 (33558) || 92 (1032) || 32 (1032) || 336(392) || Checksum OK
|[wiki:ciphers_shabal512 shabal512] || [wiki:platformsimplementations_fritzbox-7170_shabal512_ref ref] || [wiki:compilernames mips-uclib-gcc -O0] || 4.2.1 || 13252213 || 207866 || 35394 (77544) || 4 (948) || 32 (948) || 600(648) || Checksum OK
|[wiki:ciphers_shabal512 shabal512] || [wiki:platformsimplementations_fritzbox-7170_shabal512_ref ref] || [wiki:compilernames mips-uclib-gcc -O1] || 4.2.1 || 5910467 || 150547 || 24562 (57607) || 0 (940) || 32 (940) || 1344(1400) || Checksum OK
|[wiki:ciphers_shabal512 shabal512] || [wiki:platformsimplementations_fritzbox-7170_shabal512_ref ref] || [wiki:compilernames mips-uclib-gcc -O2] || 4.2.1 || 4982331 || 133308 || 20930 (52375) || 0 (940) || 32 (940) || 1560(1616) || Checksum OK
|[wiki:ciphers_shabal512 shabal512] || [wiki:platformsimplementations_fritzbox-7170_shabal512_ref ref] || [wiki:compilernames mips-uclib-gcc -O3] || 4.2.1 || 5064468 || 133017 || 20946 (52447) || 0 (940) || 32 (940) || 1560(1616) || Checksum OK
|[wiki:ciphers_shabal512 shabal512] || [wiki:platformsimplementations_fritzbox-7170_shabal512_ref ref] || [wiki:compilernames mips-uclib-gcc -Os] || 4.2.1 || 3731028 || 130248 || 19330 (50480) || 0 (940) || 32 (940) || 1416(1472) || Checksum OK
|[wiki:ciphers_shabal512 shabal512] || [wiki:platformsimplementations_fritzbox-7170_shabal512_sphlib sphlib] || [wiki:compilernames mips-uclib-gcc -O0] || 4.2.1 || 13357590 || 202341 || 36908 (79058) || 84 (1028) || 32 (1028) || 752(800) || Checksum OK
|[wiki:ciphers_shabal512 shabal512] || [wiki:platformsimplementations_fritzbox-7170_shabal512_sphlib sphlib] || [wiki:compilernames mips-uclib-gcc -O1] || 4.2.1 || 5464764 || 143723 || 24700 (57745) || 80 (1020) || 32 (1020) || 1048(1104) || Checksum OK
|[wiki:ciphers_shabal512 shabal512] || [wiki:platformsimplementations_fritzbox-7170_shabal512_sphlib sphlib] || [wiki:compilernames mips-uclib-gcc -O2] || 4.2.1 || 3751724 || 124908 || 20332 (51777) || 80 (1020) || 32 (1020) || 1056(1112) || Checksum OK
|[wiki:ciphers_shabal512 shabal512] || [wiki:platformsimplementations_fritzbox-7170_shabal512_sphlib sphlib] || [wiki:compilernames mips-uclib-gcc -O3] || 4.2.1 || 3935992 || 123941 || 20486 (51987) || 80 (1020) || 32 (1020) || 1056(1112) || Checksum OK
|[wiki:ciphers_shabal512 shabal512] || [wiki:platformsimplementations_fritzbox-7170_shabal512_sphlib sphlib] || [wiki:compilernames mips-uclib-gcc -Os] || 4.2.1 || 3840354 || 125305 || 20740 (51890) || 80 (1020) || 32 (1020) || 1080(1136) || Checksum OK
|[wiki:ciphers_shavite3256 shavite3256] || [wiki:platformsimplementations_fritzbox-7170_shavite3256_256-nosalt-smallc 256-nosalt-smallc] || [wiki:compilernames mips-uclib-gcc -O0] || 4.2.1 || 32225471 || 2933563 || 50677 (92827) || 80 (1024) || 0 (1024) || 1344(1392) || Checksum OK
|[wiki:ciphers_shavite3256 shavite3256] || [wiki:platformsimplementations_fritzbox-7170_shavite3256_256-nosalt-smallc 256-nosalt-smallc] || [wiki:compilernames mips-uclib-gcc -O1] || 4.2.1 || 17484435 || 1641264 || 31591 (64636) || 80 (1020) || 0 (1020) || 1648(1704) || Checksum OK
|[wiki:ciphers_shavite3256 shavite3256] || [wiki:platformsimplementations_fritzbox-7170_shavite3256_256-nosalt-smallc 256-nosalt-smallc] || [wiki:compilernames mips-uclib-gcc -O2] || 4.2.1 || 18403853 || 1701168 || 32087 (63532) || 80 (1020) || 0 (1020) || 2888(2944) || Checksum OK
|[wiki:ciphers_shavite3256 shavite3256] || [wiki:platformsimplementations_fritzbox-7170_shavite3256_256-nosalt-smallc 256-nosalt-smallc] || [wiki:compilernames mips-uclib-gcc -O3] || 4.2.1 || 20196498 || 1860578 || 35682 (67183) || 80 (1020) || 0 (1020) || 3616(3672) || Checksum OK
|[wiki:ciphers_shavite3256 shavite3256] || [wiki:platformsimplementations_fritzbox-7170_shavite3256_256-nosalt-smallc 256-nosalt-smallc] || [wiki:compilernames mips-uclib-gcc -Os] || 4.2.1 || 18336927 || 1671183 || 31404 (62554) || 76 (1016) || 0 (1016) || 3096(3152) || Checksum OK
|[wiki:ciphers_shavite3256 shavite3256] || [wiki:platformsimplementations_fritzbox-7170_shavite3256_no-salt-xbx-pruned no-salt-xbx-pruned] || [wiki:compilernames mips-uclib-gcc -O0] || 4.2.1 || 33082282 || 3014229 || 51846 (93996) || 104 (1048) || 0 (1048) || 1792(1840) || Checksum failed
|[wiki:ciphers_shavite3256 shavite3256] || [wiki:platformsimplementations_fritzbox-7170_shavite3256_no-salt-xbx-pruned no-salt-xbx-pruned] || [wiki:compilernames mips-uclib-gcc -O1] || 4.2.1 || 17504787 || 1639860 || 31608 (64653) || 100 (1040) || 0 (1040) || 1720(1776) || Checksum failed
|[wiki:ciphers_shavite3256 shavite3256] || [wiki:platformsimplementations_fritzbox-7170_shavite3256_no-salt-xbx-pruned no-salt-xbx-pruned] || [wiki:compilernames mips-uclib-gcc -O2] || 4.2.1 || 18524401 || 1706878 || 32184 (63629) || 100 (1040) || 0 (1040) || 2952(3008) || Checksum failed
